origin_name,origin_code,destination_name,destination_code,value
Lebanon,LBN,Palestine,PSE,834
Lebanon,LBN,French Polynesia,PYF,0
Lebanon,LBN,Qatar,QAT,2208
Lebanon,LBN,Reunion,REU,0
Lebanon,LBN,Romania,ROU,644
Lebanon,LBN,Russia,RUS,233
Lebanon,LBN,Rwanda,RWA,0
Lebanon,LBN,Saudi Arabia,SAU,78
Lebanon,LBN,Sudan,SDN,0
Lebanon,LBN,Senegal,SEN,0
Lebanon,LBN,Singapore,SGP,14
Lebanon,LBN,Solomon Islands,SLB,0
Lebanon,LBN,Sierra Leone,SLE,0
Lebanon,LBN,El Salvador,SLV,1
Lebanon,LBN,Somalia,SOM,0
Lebanon,LBN,Serbia,SRB,1
Lebanon,LBN,South Sudan,SSD,183
Lebanon,LBN,Sao Tome and Principe,STP,0
Lebanon,LBN,Suriname,SUR,1
Lebanon,LBN,Slovakia,SVK,40
Lebanon,LBN,Slovenia,SVN,7
Lebanon,LBN,Sweden,SWE,5154
Lebanon,LBN,Swaziland,SWZ,0
Lebanon,LBN,Syria,SYR,0
Lebanon,LBN,Chad,TCD,2
Lebanon,LBN,Togo,TGO,44
Lebanon,LBN,Thailand,THA,5
Lebanon,LBN,Tajikistan,TJK,0
Lebanon,LBN,Turkmenistan,TKM,0
Lebanon,LBN,East Timor,TLS,0
Lebanon,LBN,Tonga,TON,0
Lebanon,LBN,Trinidad and Tobago,TTO,0
Lebanon,LBN,Tunisia,TUN,0
Lebanon,LBN,Turkey,TUR,449
Lebanon,LBN,Tanzania,TZA,0
Lebanon,LBN,Uganda,UGA,1
Lebanon,LBN,Ukraine,UKR,37
Lebanon,LBN,Uruguay,URY,0
Lebanon,LBN,United States,USA,1603
Lebanon,LBN,Uzbekistan,UZB,2
Lebanon,LBN,Saint Vincent and the Grenadines,VCT,0
Lebanon,LBN,Venezuela,VEN,655
Lebanon,LBN,Virgin Islands,VIR,0
Lebanon,LBN,Vietnam,VNM,1
Lebanon,LBN,Vanuatu,VUT,0
Lebanon,LBN,Samoa,WSM,0
Lebanon,LBN,Yemen,YEM,0
Lebanon,LBN,South Africa,ZAF,150
Lebanon,LBN,Zambia,ZMB,0
Lebanon,LBN,Zimbabwe,ZWE,0
Liberia,LBR,Aruba,ABW,1
Liberia,LBR,Afghanistan,AFG,0
Liberia,LBR,Angola,AGO,0
Liberia,LBR,Albania,ALB,0
Liberia,LBR,United Arab Emirates,ARE,34
Liberia,LBR,Argentina,ARG,0
Liberia,LBR,Armenia,ARM,0
Liberia,LBR,Australia,AUS,491
Liberia,LBR,Austria,AUT,43
Liberia,LBR,Azerbaijan,AZE,0
Liberia,LBR,Burundi,BDI,0
Liberia,LBR,Belgium,BEL,59
Liberia,LBR,Benin,BEN,36
Liberia,LBR,Burkina Faso,BFA,0
Liberia,LBR,Bangladesh,BGD,0
Liberia,LBR,Bulgaria,BGR,5
Liberia,LBR,Bahrain,BHR,5
Liberia,LBR,Bahamas,BHS,0
Liberia,LBR,Bosnia and Herzegovina,BIH,0
Liberia,LBR,Belarus,BLR,0
Liberia,LBR,Belize,BLZ,1
Liberia,LBR,Bolivia,BOL,7
Liberia,LBR,Brazil,BRA,26
Liberia,LBR,Barbados,BRB,1
Liberia,LBR,Brunei,BRN,0
Liberia,LBR,Bhutan,BTN,0
Liberia,LBR,Botswana,BWA,5
Liberia,LBR,Central African Republic,CAF,5
Liberia,LBR,Canada,CAN,417
Liberia,LBR,Switzerland,CHE,77
Liberia,LBR,Channel Islands,CHI,5
Liberia,LBR,Chile,CHL,4
Liberia,LBR,China,CHN,13
Liberia,LBR,Ivory Coast,CIV,0
Liberia,LBR,Cameroon,CMR,0
Liberia,LBR,Democratic Republic of the Congo,COD,0
Liberia,LBR,Republic of Congo,COG,12
Liberia,LBR,Colombia,COL,13
Liberia,LBR,Comoros,COM,0
Liberia,LBR,Cape Verde,CPV,37
Liberia,LBR,Costa Rica,CRI,1
Liberia,LBR,Cuba,CUB,0
Liberia,LBR,Cyprus,CYP,9
Liberia,LBR,Czech Republic,CZE,18
Liberia,LBR,Germany,DEU,279
Liberia,LBR,Djibouti,DJI,0
Liberia,LBR,Denmark,DNK,44
Liberia,LBR,Dominican Republic,DOM,3
Liberia,LBR,Algeria,DZA,15
Liberia,LBR,Ecuador,ECU,29
Liberia,LBR,Egypt,EGY,11
Liberia,LBR,Eritrea,ERI,0
Liberia,LBR,Western Sahara,ESH,8
Liberia,LBR,Spain,ESP,262
Liberia,LBR,Estonia,EST,0
Liberia,LBR,Ethiopia,ETH,0
Liberia,LBR,Finland,FIN,28
Liberia,LBR,Fiji,FJI,0
Liberia,LBR,France,FRA,186
Liberia,LBR,Micronesia,FSM,0
Liberia,LBR,Gabon,GAB,2
Liberia,LBR,United Kingdom,GBR,1595
Liberia,LBR,Georgia,GEO,0
Liberia,LBR,Ghana,GHA,30
Liberia,LBR,Guinea,GIN,0
Liberia,LBR,Guadeloupe,GLP,0
Liberia,LBR,Gambia,GMB,12
Liberia,LBR,Guinea-Bissau,GNB,8
Liberia,LBR,Equatorial Guinea,GNQ,4
Liberia,LBR,Greece,GRC,17
Liberia,LBR,Grenada,GRD,0
Liberia,LBR,Guatemala,GTM,1
Liberia,LBR,French Guiana,GUF,0
Liberia,LBR,Guam,GUM,0
Liberia,LBR,Guyana,GUY,0
Liberia,LBR,Hong Kong,HKG,0
Liberia,LBR,Honduras,HND,0
Liberia,LBR,Croatia,HRV,1
Liberia,LBR,Haiti,HTI,0
Liberia,LBR,Hungary,HUN,19
Liberia,LBR,Indonesia,IDN,3
Liberia,LBR,India,IND,0
Liberia,LBR,Ireland,IRL,24
Liberia,LBR,Iran,IRN,0
Liberia,LBR,Iraq,IRQ,0
Liberia,LBR,Iceland,ISL,4
Liberia,LBR,Israel,ISR,88
Liberia,LBR,Italy,ITA,305
Liberia,LBR,Jamaica,JAM,1
Liberia,LBR,Jordan,JOR,0
Liberia,LBR,Japan,JPN,7
Liberia,LBR,Kazakhstan,KAZ,0
Liberia,LBR,Kenya,KEN,0
Liberia,LBR,Kyrgyzstan,KGZ,0
Liberia,LBR,Cambodia,KHM,0
Liberia,LBR,South Korea,KOR,18
Liberia,LBR,Kuwait,KWT,0
Liberia,LBR,Laos,LAO,0
Liberia,LBR,Lebanon,LBN,0
Liberia,LBR,Liberia,LBR,0
Liberia,LBR,Libya,LBY,8
Liberia,LBR,Saint Lucia,LCA,0
Liberia,LBR,Sri Lanka,LKA,0
Liberia,LBR,Lesotho,LSO,0
Liberia,LBR,Lithuania,LTU,2
Liberia,LBR,Luxembourg,LUX,5
Liberia,LBR,Latvia,LVA,2
Liberia,LBR,Macao,MAC,0
Liberia,LBR,Morocco,MAR,0
Liberia,LBR,Moldova,MDA,1
Liberia,LBR,Madagascar,MDG,2
Liberia,LBR,Maldives,MDV,0
Liberia,LBR,Mexico,MEX,90
Liberia,LBR,Macedonia,MKD,0
Liberia,LBR,Mali,MLI,0
Liberia,LBR,Malta,MLT,2
Liberia,LBR,Myanmar,MMR,0
Liberia,LBR,Montenegro,MNE,0
Liberia,LBR,Mongolia,MNG,0
Liberia,LBR,Mozambique,MOZ,0
Liberia,LBR,Mauritania,MRT,13
Liberia,LBR,Martinique,MTQ,0
Liberia,LBR,Mauritius,MUS,0
Liberia,LBR,Malawi,MWI,0
Liberia,LBR,Malaysia,MYS,0
Liberia,LBR,Mayotte,MYT,1
Liberia,LBR,Namibia,NAM,0
Liberia,LBR,New Caledonia,NCL,3
Liberia,LBR,Niger,NER,0
Liberia,LBR,Nigeria,NGA,140
Liberia,LBR,Nicaragua,NIC,0
Liberia,LBR,Netherlands,NLD,347
Liberia,LBR,Norway,NOR,67
Liberia,LBR,Nepal,NPL,0
Liberia,LBR,New Zealand,NZL,32
Liberia,LBR,Oman,OMN,0
Liberia,LBR,Pakistan,PAK,0
Liberia,LBR,Panama,PAN,3
Liberia,LBR,Peru,PER,0
Liberia,LBR,Philippines,PHL,3
Liberia,LBR,Papua New Guinea,PNG,0
Liberia,LBR,Poland,POL,33
Liberia,LBR,Puerto Rico,PRI,0
Liberia,LBR,North Korea,PRK,1
Liberia,LBR,Portugal,PRT,182
Liberia,LBR,Paraguay,PRY,3
Liberia,LBR,Palestine,PSE,2
Liberia,LBR,French Polynesia,PYF,0
Liberia,LBR,Qatar,QAT,9
Liberia,LBR,Reunion,REU,2
Liberia,LBR,Romania,ROU,16
Liberia,LBR,Russia,RUS,19
Liberia,LBR,Rwanda,RWA,1
Liberia,LBR,Saudi Arabia,SAU,0
Liberia,LBR,Sudan,SDN,0
Liberia,LBR,Senegal,SEN,82
Liberia,LBR,Singapore,SGP,8
Liberia,LBR,Solomon Islands,SLB,0
Liberia,LBR,Sierra Leone,SLE,7014
Liberia,LBR,El Salvador,SLV,0
Liberia,LBR,Somalia,SOM,0
Liberia,LBR,Serbia,SRB,1
Liberia,LBR,South Sudan,SSD,0
Liberia,LBR,Sao Tome and Principe,STP,0
Liberia,LBR,Suriname,SUR,4
Liberia,LBR,Slovakia,SVK,6
Liberia,LBR,Slovenia,SVN,3
Liberia,LBR,Sweden,SWE,106
Liberia,LBR,Swaziland,SWZ,1
Liberia,LBR,Syria,SYR,0
Liberia,LBR,Chad,TCD,0
Liberia,LBR,Togo,TGO,11
Liberia,LBR,Thailand,THA,0
Liberia,LBR,Tajikistan,TJK,0
Liberia,LBR,Turkmenistan,TKM,0
Liberia,LBR,East Timor,TLS,0
Liberia,LBR,Tonga,TON,0
Liberia,LBR,Trinidad and Tobago,TTO,1
Liberia,LBR,Tunisia,TUN,0
Liberia,LBR,Turkey,TUR,72
Liberia,LBR,Tanzania,TZA,2
Liberia,LBR,Uganda,UGA,2
Liberia,LBR,Ukraine,UKR,0
Liberia,LBR,Uruguay,URY,1
Liberia,LBR,United States,USA,1377
Liberia,LBR,Uzbekistan,UZB,0
Liberia,LBR,Saint Vincent and the Grenadines,VCT,0
Liberia,LBR,Venezuela,VEN,20
Liberia,LBR,Virgin Islands,VIR,0
Liberia,LBR,Vietnam,VNM,1
Liberia,LBR,Vanuatu,VUT,0
Liberia,LBR,Samoa,WSM,0
Liberia,LBR,Yemen,YEM,0
Liberia,LBR,South Africa,ZAF,129
Liberia,LBR,Zambia,ZMB,0
Liberia,LBR,Zimbabwe,ZWE,0
Libya,LBY,Aruba,ABW,0
Libya,LBY,Afghanistan,AFG,0
Libya,LBY,Angola,AGO,1
Libya,LBY,Albania,ALB,5
Libya,LBY,United Arab Emirates,ARE,355
Libya,LBY,Argentina,ARG,0
Libya,LBY,Armenia,ARM,0
Libya,LBY,Australia,AUS,351
Libya,LBY,Austria,AUT,227
Libya,LBY,Azerbaijan,AZE,3
Libya,LBY,Burundi,BDI,85
Libya,LBY,Belgium,BEL,124
Libya,LBY,Benin,BEN,0
Libya,LBY,Burkina Faso,BFA,0
Libya,LBY,Bangladesh,BGD,0
Libya,LBY,Bulgaria,BGR,172
Libya,LBY,Bahrain,BHR,250
Libya,LBY,Bahamas,BHS,0
Libya,LBY,Bosnia and Herzegovina,BIH,4
Libya,LBY,Belarus,BLR,29
Libya,LBY,Belize,BLZ,0
Libya,LBY,Bolivia,BOL,3
Libya,LBY,Brazil,BRA,36
Libya,LBY,Barbados,BRB,0
Libya,LBY,Brunei,BRN,0
Libya,LBY,Bhutan,BTN,0
Libya,LBY,Botswana,BWA,1
Libya,LBY,Central African Republic,CAF,3
Libya,LBY,Canada,CAN,408
Libya,LBY,Switzerland,CHE,501
Libya,LBY,Channel Islands,CHI,0
Libya,LBY,Chile,CHL,3
Libya,LBY,China,CHN,2
Libya,LBY,Ivory Coast,CIV,0
Libya,LBY,Cameroon,CMR,1
Libya,LBY,Democratic Republic of the Congo,COD,0
Libya,LBY,Republic of Congo,COG,9
Libya,LBY,Colombia,COL,2
Libya,LBY,Comoros,COM,0
Libya,LBY,Cape Verde,CPV,1
Libya,LBY,Costa Rica,CRI,1
Libya,LBY,Cuba,CUB,0
Libya,LBY,Cyprus,CYP,83
Libya,LBY,Czech Republic,CZE,275
Libya,LBY,Germany,DEU,1903
Libya,LBY,Djibouti,DJI,0
Libya,LBY,Denmark,DNK,220
Libya,LBY,Dominican Republic,DOM,4
Libya,LBY,Algeria,DZA,6960
Libya,LBY,Ecuador,ECU,15
Libya,LBY,Egypt,EGY,1902
Libya,LBY,Eritrea,ERI,0
Libya,LBY,Western Sahara,ESH,0
Libya,LBY,Spain,ESP,549
Libya,LBY,Estonia,EST,8
Libya,LBY,Ethiopia,ETH,0
Libya,LBY,Finland,FIN,165
Libya,LBY,Fiji,FJI,0
Libya,LBY,France,FRA,2076
Libya,LBY,Micronesia,FSM,0
Libya,LBY,Gabon,GAB,0
Libya,LBY,United Kingdom,GBR,4031
Libya,LBY,Georgia,GEO,0
Libya,LBY,Ghana,GHA,0
Libya,LBY,Guinea,GIN,0
Libya,LBY,Guadeloupe,GLP,0
Libya,LBY,Gambia,GMB,0
Libya,LBY,Guinea-Bissau,GNB,0
Libya,LBY,Equatorial Guinea,GNQ,4
Libya,LBY,Greece,GRC,387
Libya,LBY,Grenada,GRD,0
Libya,LBY,Guatemala,GTM,0
Libya,LBY,French Guiana,GUF,0
Libya,LBY,Guam,GUM,0
Libya,LBY,Guyana,GUY,0
Libya,LBY,Hong Kong,HKG,0
Libya,LBY,Honduras,HND,0
Libya,LBY,Croatia,HRV,4
Libya,LBY,Haiti,HTI,0
Libya,LBY,Hungary,HUN,188
Libya,LBY,Indonesia,IDN,1
Libya,LBY,India,IND,0
Libya,LBY,Ireland,IRL,103
Libya,LBY,Iran,IRN,1
Libya,LBY,Iraq,IRQ,1
Libya,LBY,Iceland,ISL,6
Libya,LBY,Israel,ISR,4178
Libya,LBY,Italy,ITA,19856
Libya,LBY,Jamaica,JAM,0
Libya,LBY,Jordan,JOR,4803
Libya,LBY,Japan,JPN,1
Libya,LBY,Kazakhstan,KAZ,501
Libya,LBY,Kenya,KEN,1
Libya,LBY,Kyrgyzstan,KGZ,0
Libya,LBY,Cambodia,KHM,0
Libya,LBY,South Korea,KOR,1
Libya,LBY,Kuwait,KWT,1
Libya,LBY,Laos,LAO,0
Libya,LBY,Lebanon,LBN,1275
Libya,LBY,Liberia,LBR,0
Libya,LBY,Libya,LBY,0
Libya,LBY,Saint Lucia,LCA,0
Libya,LBY,Sri Lanka,LKA,0
Libya,LBY,Lesotho,LSO,0
Libya,LBY,Lithuania,LTU,4
Libya,LBY,Luxembourg,LUX,11
Libya,LBY,Latvia,LVA,5
Libya,LBY,Macao,MAC,0
Libya,LBY,Morocco,MAR,167
Libya,LBY,Moldova,MDA,3
Libya,LBY,Madagascar,MDG,10
Libya,LBY,Maldives,MDV,0
Libya,LBY,Mexico,MEX,3
Libya,LBY,Macedonia,MKD,10
Libya,LBY,Mali,MLI,0
Libya,LBY,Malta,MLT,242
Libya,LBY,Myanmar,MMR,0
Libya,LBY,Montenegro,MNE,4
Libya,LBY,Mongolia,MNG,0
Libya,LBY,Mozambique,MOZ,0
Libya,LBY,Mauritania,MRT,60
Libya,LBY,Martinique,MTQ,0
Libya,LBY,Mauritius,MUS,1
Libya,LBY,Malawi,MWI,0
Libya,LBY,Malaysia,MYS,0
Libya,LBY,Mayotte,MYT,3
Libya,LBY,Namibia,NAM,0
Libya,LBY,New Caledonia,NCL,8
Libya,LBY,Niger,NER,3
Libya,LBY,Nigeria,NGA,0
Libya,LBY,Nicaragua,NIC,0
Libya,LBY,Netherlands,NLD,200
Libya,LBY,Norway,NOR,604
Libya,LBY,Nepal,NPL,0
Libya,LBY,New Zealand,NZL,10
Libya,LBY,Oman,OMN,0
Libya,LBY,Pakistan,PAK,0
Libya,LBY,Panama,PAN,3
Libya,LBY,Peru,PER,0
Libya,LBY,Philippines,PHL,3
Libya,LBY,Papua New Guinea,PNG,0
Libya,LBY,Poland,POL,137
Libya,LBY,Puerto Rico,PRI,0
Libya,LBY,North Korea,PRK,0
Libya,LBY,Portugal,PRT,39
Libya,LBY,Paraguay,PRY,0
Libya,LBY,Palestine,PSE,0
Libya,LBY,French Polynesia,PYF,0
Libya,LBY,Qatar,QAT,462
Libya,LBY,Reunion,REU,4
Libya,LBY,Romania,ROU,88
Libya,LBY,Russia,RUS,305
Libya,LBY,Rwanda,RWA,21
Libya,LBY,Saudi Arabia,SAU,0
Libya,LBY,Sudan,SDN,0
Libya,LBY,Senegal,SEN,0
Libya,LBY,Singapore,SGP,0
Libya,LBY,Solomon Islands,SLB,0
Libya,LBY,Sierra Leone,SLE,0
Libya,LBY,El Salvador,SLV,0
Libya,LBY,Somalia,SOM,0
Libya,LBY,Serbia,SRB,65
Libya,LBY,South Sudan,SSD,1363
Libya,LBY,Sao Tome and Principe,STP,0
Libya,LBY,Suriname,SUR,1
Libya,LBY,Slovakia,SVK,40
Libya,LBY,Slovenia,SVN,23
Libya,LBY,Sweden,SWE,2103
Libya,LBY,Swaziland,SWZ,0
Libya,LBY,Syria,SYR,6432
Libya,LBY,Chad,TCD,0
Libya,LBY,Togo,TGO,0
Libya,LBY,Thailand,THA,0
Libya,LBY,Tajikistan,TJK,0
Libya,LBY,Turkmenistan,TKM,0
Libya,LBY,East Timor,TLS,0
Libya,LBY,Tonga,TON,0
Libya,LBY,Trinidad and Tobago,TTO,0
Libya,LBY,Tunisia,TUN,333
Libya,LBY,Turkey,TUR,1371
Libya,LBY,Tanzania,TZA,21
Libya,LBY,Uganda,UGA,26
Libya,LBY,Ukraine,UKR,417
Libya,LBY,Uruguay,URY,0
Libya,LBY,United States,USA,229
Libya,LBY,Uzbekistan,UZB,2
Libya,LBY,Saint Vincent and the Grenadines,VCT,0
Libya,LBY,Venezuela,VEN,18
Libya,LBY,Virgin Islands,VIR,0
Libya,LBY,Vietnam,VNM,324
Libya,LBY,Vanuatu,VUT,0
Libya,LBY,Samoa,WSM,0
Libya,LBY,Yemen,YEM,0
Libya,LBY,South Africa,ZAF,52
Libya,LBY,Zambia,ZMB,0
Libya,LBY,Zimbabwe,ZWE,0
Saint Lucia,LCA,Aruba,ABW,0
Saint Lucia,LCA,Afghanistan,AFG,0
Saint Lucia,LCA,Angola,AGO,0
Saint Lucia,LCA,Albania,ALB,0
Saint Lucia,LCA,United Arab Emirates,ARE,0
Saint Lucia,LCA,Argentina,ARG,0
Saint Lucia,LCA,Armenia,ARM,0
Saint Lucia,LCA,Australia,AUS,5
Saint Lucia,LCA,Austria,AUT,1
Saint Lucia,LCA,Azerbaijan,AZE,0
Saint Lucia,LCA,Burundi,BDI,0
Saint Lucia,LCA,Belgium,BEL,0
Saint Lucia,LCA,Benin,BEN,0
Saint Lucia,LCA,Burkina Faso,BFA,0
Saint Lucia,LCA,Bangladesh,BGD,0
Saint Lucia,LCA,Bulgaria,BGR,0
Saint Lucia,LCA,Bahrain,BHR,0
Saint Lucia,LCA,Bahamas,BHS,0
Saint Lucia,LCA,Bosnia and Herzegovina,BIH,0
Saint Lucia,LCA,Belarus,BLR,0
Saint Lucia,LCA,Belize,BLZ,0
Saint Lucia,LCA,Bolivia,BOL,0
Saint Lucia,LCA,Brazil,BRA,38
Saint Lucia,LCA,Barbados,BRB,584
Saint Lucia,LCA,Brunei,BRN,0
Saint Lucia,LCA,Bhutan,BTN,0
Saint Lucia,LCA,Botswana,BWA,0
Saint Lucia,LCA,Central African Republic,CAF,0
Saint Lucia,LCA,Canada,CAN,295
Saint Lucia,LCA,Switzerland,CHE,0
Saint Lucia,LCA,Channel Islands,CHI,0
Saint Lucia,LCA,Chile,CHL,0
Saint Lucia,LCA,China,CHN,0
Saint Lucia,LCA,Ivory Coast,CIV,0
Saint Lucia,LCA,Cameroon,CMR,0
Saint Lucia,LCA,Democratic Republic of the Congo,COD,0
Saint Lucia,LCA,Republic of Congo,COG,0
Saint Lucia,LCA,Colombia,COL,1
Saint Lucia,LCA,Comoros,COM,0
Saint Lucia,LCA,Cape Verde,CPV,0
Saint Lucia,LCA,Costa Rica,CRI,0
Saint Lucia,LCA,Cuba,CUB,0
Saint Lucia,LCA,Cyprus,CYP,0
Saint Lucia,LCA,Czech Republic,CZE,1
Saint Lucia,LCA,Germany,DEU,0
Saint Lucia,LCA,Djibouti,DJI,0
Saint Lucia,LCA,Denmark,DNK,2
Saint Lucia,LCA,Dominican Republic,DOM,0
Saint Lucia,LCA,Algeria,DZA,0
Saint Lucia,LCA,Ecuador,ECU,3
Saint Lucia,LCA,Egypt,EGY,0
Saint Lucia,LCA,Eritrea,ERI,0
Saint Lucia,LCA,Western Sahara,ESH,0
Saint Lucia,LCA,Spain,ESP,0
Saint Lucia,LCA,Estonia,EST,0
Saint Lucia,LCA,Ethiopia,ETH,0
Saint Lucia,LCA,Finland,FIN,1
Saint Lucia,LCA,Fiji,FJI,0
Saint Lucia,LCA,France,FRA,1481
Saint Lucia,LCA,Micronesia,FSM,0
Saint Lucia,LCA,Gabon,GAB,0
Saint Lucia,LCA,United Kingdom,GBR,0
Saint Lucia,LCA,Georgia,GEO,0
Saint Lucia,LCA,Ghana,GHA,0
Saint Lucia,LCA,Guinea,GIN,0
Saint Lucia,LCA,Guadeloupe,GLP,0
Saint Lucia,LCA,Gambia,GMB,0
Saint Lucia,LCA,Guinea-Bissau,GNB,0
Saint Lucia,LCA,Equatorial Guinea,GNQ,0
Saint Lucia,LCA,Greece,GRC,0
Saint Lucia,LCA,Grenada,GRD,0
Saint Lucia,LCA,Guatemala,GTM,0
Saint Lucia,LCA,French Guiana,GUF,0
Saint Lucia,LCA,Guam,GUM,0
Saint Lucia,LCA,Guyana,GUY,0
Saint Lucia,LCA,Hong Kong,HKG,0
Saint Lucia,LCA,Honduras,HND,0
Saint Lucia,LCA,Croatia,HRV,0
Saint Lucia,LCA,Haiti,HTI,0
Saint Lucia,LCA,Hungary,HUN,0
Saint Lucia,LCA,Indonesia,IDN,0
Saint Lucia,LCA,India,IND,0
Saint Lucia,LCA,Ireland,IRL,0
Saint Lucia,LCA,Iran,IRN,0
Saint Lucia,LCA,Iraq,IRQ,0
Saint Lucia,LCA,Iceland,ISL,0
Saint Lucia,LCA,Israel,ISR,0
Saint Lucia,LCA,Italy,ITA,3
Saint Lucia,LCA,Jamaica,JAM,8
Saint Lucia,LCA,Jordan,JOR,0
Saint Lucia,LCA,Japan,JPN,0
Saint Lucia,LCA,Kazakhstan,KAZ,0
Saint Lucia,LCA,Kenya,KEN,0
Saint Lucia,LCA,Kyrgyzstan,KGZ,0
Saint Lucia,LCA,Cambodia,KHM,0
Saint Lucia,LCA,South Korea,KOR,0
Saint Lucia,LCA,Kuwait,KWT,0
Saint Lucia,LCA,Laos,LAO,0
Saint Lucia,LCA,Lebanon,LBN,0
Saint Lucia,LCA,Liberia,LBR,0
Saint Lucia,LCA,Libya,LBY,0
Saint Lucia,LCA,Saint Lucia,LCA,0
Saint Lucia,LCA,Sri Lanka,LKA,0
Saint Lucia,LCA,Lesotho,LSO,0
Saint Lucia,LCA,Lithuania,LTU,0
Saint Lucia,LCA,Luxembourg,LUX,0
Saint Lucia,LCA,Latvia,LVA,0
Saint Lucia,LCA,Macao,MAC,0
Saint Lucia,LCA,Morocco,MAR,0
Saint Lucia,LCA,Moldova,MDA,0
Saint Lucia,LCA,Madagascar,MDG,0
Saint Lucia,LCA,Maldives,MDV,0
Saint Lucia,LCA,Mexico,MEX,0
Saint Lucia,LCA,Macedonia,MKD,0
Saint Lucia,LCA,Mali,MLI,0
Saint Lucia,LCA,Malta,MLT,0
Saint Lucia,LCA,Myanmar,MMR,0
Saint Lucia,LCA,Montenegro,MNE,0
Saint Lucia,LCA,Mongolia,MNG,0
Saint Lucia,LCA,Mozambique,MOZ,0
Saint Lucia,LCA,Mauritania,MRT,0
Saint Lucia,LCA,Martinique,MTQ,0
Saint Lucia,LCA,Mauritius,MUS,0
Saint Lucia,LCA,Malawi,MWI,0
Saint Lucia,LCA,Malaysia,MYS,0
Saint Lucia,LCA,Mayotte,MYT,0
Saint Lucia,LCA,Namibia,NAM,0
Saint Lucia,LCA,New Caledonia,NCL,0
Saint Lucia,LCA,Niger,NER,0
Saint Lucia,LCA,Nigeria,NGA,0
Saint Lucia,LCA,Nicaragua,NIC,0
Saint Lucia,LCA,Netherlands,NLD,2
Saint Lucia,LCA,Norway,NOR,2
Saint Lucia,LCA,Nepal,NPL,0
Saint Lucia,LCA,New Zealand,NZL,1
Saint Lucia,LCA,Oman,OMN,0
Saint Lucia,LCA,Pakistan,PAK,0
Saint Lucia,LCA,Panama,PAN,1
Saint Lucia,LCA,Peru,PER,0
Saint Lucia,LCA,Philippines,PHL,0
Saint Lucia,LCA,Papua New Guinea,PNG,0
Saint Lucia,LCA,Poland,POL,0
Saint Lucia,LCA,Puerto Rico,PRI,0
Saint Lucia,LCA,North Korea,PRK,0
Saint Lucia,LCA,Portugal,PRT,0
Saint Lucia,LCA,Paraguay,PRY,0
Saint Lucia,LCA,Palestine,PSE,0
Saint Lucia,LCA,French Polynesia,PYF,0
Saint Lucia,LCA,Qatar,QAT,0
Saint Lucia,LCA,Reunion,REU,0
Saint Lucia,LCA,Romania,ROU,0
Saint Lucia,LCA,Russia,RUS,0
Saint Lucia,LCA,Rwanda,RWA,0
Saint Lucia,LCA,Saudi Arabia,SAU,0
Saint Lucia,LCA,Sudan,SDN,0
Saint Lucia,LCA,Senegal,SEN,0
Saint Lucia,LCA,Singapore,SGP,0
Saint Lucia,LCA,Solomon Islands,SLB,0
Saint Lucia,LCA,Sierra Leone,SLE,0
Saint Lucia,LCA,El Salvador,SLV,0
Saint Lucia,LCA,Somalia,SOM,0
Saint Lucia,LCA,Serbia,SRB,0
Saint Lucia,LCA,South Sudan,SSD,0
Saint Lucia,LCA,Sao Tome and Principe,STP,0
Saint Lucia,LCA,Suriname,SUR,0
Saint Lucia,LCA,Slovakia,SVK,0
Saint Lucia,LCA,Slovenia,SVN,0
Saint Lucia,LCA,Sweden,SWE,1
Saint Lucia,LCA,Swaziland,SWZ,0
Saint Lucia,LCA,Syria,SYR,0
Saint Lucia,LCA,Chad,TCD,0
Saint Lucia,LCA,Togo,TGO,0
Saint Lucia,LCA,Thailand,THA,0
Saint Lucia,LCA,Tajikistan,TJK,0
Saint Lucia,LCA,Turkmenistan,TKM,0
Saint Lucia,LCA,East Timor,TLS,0
Saint Lucia,LCA,Tonga,TON,0
Saint Lucia,LCA,Trinidad and Tobago,TTO,0
Saint Lucia,LCA,Tunisia,TUN,0
Saint Lucia,LCA,Turkey,TUR,1
Saint Lucia,LCA,Tanzania,TZA,0
Saint Lucia,LCA,Uganda,UGA,0
Saint Lucia,LCA,Ukraine,UKR,0
Saint Lucia,LCA,Uruguay,URY,0
Saint Lucia,LCA,United States,USA,494
Saint Lucia,LCA,Uzbekistan,UZB,0
Saint Lucia,LCA,Saint Vincent and the Grenadines,VCT,15
Saint Lucia,LCA,Venezuela,VEN,0
Saint Lucia,LCA,Virgin Islands,VIR,0
Saint Lucia,LCA,Vietnam,VNM,0
Saint Lucia,LCA,Vanuatu,VUT,0
Saint Lucia,LCA,Samoa,WSM,0
Saint Lucia,LCA,Yemen,YEM,0
Saint Lucia,LCA,South Africa,ZAF,0
Saint Lucia,LCA,Zambia,ZMB,0
Saint Lucia,LCA,Zimbabwe,ZWE,0
Sri Lanka,LKA,Aruba,ABW,0
Sri Lanka,LKA,Afghanistan,AFG,0
Sri Lanka,LKA,Angola,AGO,0
Sri Lanka,LKA,Albania,ALB,0
Sri Lanka,LKA,United Arab Emirates,ARE,29215
Sri Lanka,LKA,Argentina,ARG,0
Sri Lanka,LKA,Armenia,ARM,0
Sri Lanka,LKA,Australia,AUS,30492
Sri Lanka,LKA,Austria,AUT,283
Sri Lanka,LKA,Azerbaijan,AZE,0
Sri Lanka,LKA,Burundi,BDI,0
